Id,Data
4521,./510__M_Left_index_finger.BMP
4522,./510__M_Left_little_finger.BMP
4523,./510__M_Left_middle_finger.BMP
4524,./510__M_Left_ring_finger.BMP
4525,./510__M_Left_thumb_finger.BMP
4526,./510__M_Right_index_finger.BMP
4527,./510__M_Right_little_finger.BMP
4528,./510__M_Right_middle_finger.BMP
4529,./510__M_Right_ring_finger.BMP
4530,./510__M_Right_thumb_finger.BMP
4531,./511__M_Left_index_finger.BMP
4532,./511__M_Left_little_finger.BMP
4533,./511__M_Left_middle_finger.BMP
4534,./511__M_Left_ring_finger.BMP
4535,./511__M_Left_thumb_finger.BMP
4536,./511__M_Right_index_finger.BMP
4537,./511__M_Right_little_finger.BMP
4538,./511__M_Right_middle_finger.BMP
4539,./511__M_Right_ring_finger.BMP
4540,./511__M_Right_thumb_finger.BMP
4541,./512__M_Left_index_finger.BMP
4542,./512__M_Left_little_finger.BMP
4543,./512__M_Left_middle_finger.BMP
4544,./512__M_Left_ring_finger.BMP
4545,./512__M_Left_thumb_finger.BMP
4546,./512__M_Right_index_finger.BMP
4547,./512__M_Right_little_finger.BMP
4548,./512__M_Right_middle_finger.BMP
4549,./512__M_Right_ring_finger.BMP
4550,./512__M_Right_thumb_finger.BMP
4551,./513__M_Left_index_finger.BMP
4552,./513__M_Left_little_finger.BMP
4553,./513__M_Left_middle_finger.BMP
4554,./513__M_Left_ring_finger.BMP
4555,./513__M_Left_thumb_finger.BMP
4556,./513__M_Right_index_finger.BMP
4557,./513__M_Right_little_finger.BMP
4558,./513__M_Right_middle_finger.BMP
4559,./513__M_Right_ring_finger.BMP
4560,./513__M_Right_thumb_finger.BMP
4561,./514__F_Left_index_finger.BMP
4562,./514__F_Left_little_finger.BMP
4563,./514__F_Left_middle_finger.BMP
4564,./514__F_Left_ring_finger.BMP
4565,./514__F_Left_thumb_finger.BMP
4566,./514__F_Right_index_finger.BMP
4567,./514__F_Right_little_finger.BMP
4568,./514__F_Right_middle_finger.BMP
4569,./514__F_Right_ring_finger.BMP
4570,./514__F_Right_thumb_finger.BMP
4571,./515__M_Left_index_finger.BMP
4572,./515__M_Left_little_finger.BMP
4573,./515__M_Left_middle_finger.BMP
4574,./515__M_Left_ring_finger.BMP
4575,./515__M_Left_thumb_finger.BMP
4576,./515__M_Right_index_finger.BMP
4577,./515__M_Right_little_finger.BMP
4578,./515__M_Right_middle_finger.BMP
4579,./515__M_Right_ring_finger.BMP
4580,./515__M_Right_thumb_finger.BMP
4581,./516__M_Left_index_finger.BMP
4582,./516__M_Left_little_finger.BMP
4583,./516__M_Left_middle_finger.BMP
4584,./516__M_Left_ring_finger.BMP
4585,./516__M_Left_thumb_finger.BMP
4586,./516__M_Right_index_finger.BMP
4587,./516__M_Right_little_finger.BMP
4588,./516__M_Right_middle_finger.BMP
4589,./516__M_Right_ring_finger.BMP
4590,./516__M_Right_thumb_finger.BMP
4591,./517__M_Left_index_finger.BMP
4592,./517__M_Left_little_finger.BMP
4593,./517__M_Left_middle_finger.BMP
4594,./517__M_Left_ring_finger.BMP
4595,./517__M_Left_thumb_finger.BMP
4596,./517__M_Right_index_finger.BMP
4597,./517__M_Right_little_finger.BMP
4598,./517__M_Right_middle_finger.BMP
4599,./517__M_Right_ring_finger.BMP
4600,./517__M_Right_thumb_finger.BMP
4601,./518__M_Left_index_finger.BMP
4602,./518__M_Left_little_finger.BMP
4603,./518__M_Left_middle_finger.BMP
4604,./518__M_Left_ring_finger.BMP
4605,./518__M_Left_thumb_finger.BMP
4606,./518__M_Right_index_finger.BMP
4607,./518__M_Right_little_finger.BMP
4608,./518__M_Right_middle_finger.BMP
4609,./518__M_Right_ring_finger.BMP
4610,./518__M_Right_thumb_finger.BMP
4611,./519__M_Left_index_finger.BMP
4612,./519__M_Left_little_finger.BMP
4613,./519__M_Left_middle_finger.BMP
4614,./519__M_Left_ring_finger.BMP
4615,./519__M_Left_thumb_finger.BMP
4616,./519__M_Right_index_finger.BMP
4617,./519__M_Right_little_finger.BMP
4618,./519__M_Right_middle_finger.BMP
4619,./519__M_Right_ring_finger.BMP
4620,./519__M_Right_thumb_finger.BMP
4621,./51__M_Left_index_finger.BMP
4622,./51__M_Left_little_finger.BMP
4623,./51__M_Left_middle_finger.BMP
4624,./51__M_Left_ring_finger.BMP
4625,./51__M_Left_thumb_finger.BMP
4626,./51__M_Right_index_finger.BMP
4627,./51__M_Right_little_finger.BMP
4628,./51__M_Right_middle_finger.BMP
4629,./51__M_Right_ring_finger.BMP
4630,./51__M_Right_thumb_finger.BMP
4631,./520__M_Left_index_finger.BMP
4632,./520__M_Left_little_finger.BMP
4633,./520__M_Left_middle_finger.BMP
4634,./520__M_Left_ring_finger.BMP
4635,./520__M_Left_thumb_finger.BMP
4636,./520__M_Right_index_finger.BMP
4637,./520__M_Right_little_finger.BMP
4638,./520__M_Right_middle_finger.BMP
4639,./520__M_Right_ring_finger.BMP
4640,./520__M_Right_thumb_finger.BMP
4641,./521__M_Left_index_finger.BMP
4642,./521__M_Left_little_finger.BMP
4643,./521__M_Left_middle_finger.BMP
4644,./521__M_Left_ring_finger.BMP
4645,./521__M_Left_thumb_finger.BMP
4646,./521__M_Right_index_finger.BMP
4647,./521__M_Right_little_finger.BMP
4648,./521__M_Right_middle_finger.BMP
4649,./521__M_Right_ring_finger.BMP
4650,./521__M_Right_thumb_finger.BMP
4651,./522__M_Left_index_finger.BMP
4652,./522__M_Left_little_finger.BMP
4653,./522__M_Left_middle_finger.BMP
4654,./522__M_Left_ring_finger.BMP
4655,./522__M_Left_thumb_finger.BMP
4656,./522__M_Right_index_finger.BMP
4657,./522__M_Right_little_finger.BMP
4658,./522__M_Right_middle_finger.BMP
4659,./522__M_Right_ring_finger.BMP
4660,./522__M_Right_thumb_finger.BMP
4661,./523__F_Left_index_finger.BMP
4662,./523__F_Left_little_finger.BMP
4663,./523__F_Left_middle_finger.BMP
4664,./523__F_Left_ring_finger.BMP
4665,./523__F_Left_thumb_finger.BMP
4666,./523__F_Right_index_finger.BMP
4667,./523__F_Right_little_finger.BMP
4668,./523__F_Right_middle_finger.BMP
4669,./523__F_Right_ring_finger.BMP
4670,./523__F_Right_thumb_finger.BMP
4671,./524__M_Left_index_finger.BMP
4672,./524__M_Left_little_finger.BMP
4673,./524__M_Left_middle_finger.BMP
4674,./524__M_Left_ring_finger.BMP
4675,./524__M_Left_thumb_finger.BMP
4676,./524__M_Right_index_finger.BMP
4677,./524__M_Right_little_finger.BMP
4678,./524__M_Right_middle_finger.BMP
4679,./524__M_Right_ring_finger.BMP
4680,./524__M_Right_thumb_finger.BMP
4681,./525__M_Left_index_finger.BMP
4682,./525__M_Left_little_finger.BMP
4683,./525__M_Left_middle_finger.BMP
4684,./525__M_Left_ring_finger.BMP
4685,./525__M_Left_thumb_finger.BMP
4686,./525__M_Right_index_finger.BMP
4687,./525__M_Right_little_finger.BMP
4688,./525__M_Right_middle_finger.BMP
4689,./525__M_Right_ring_finger.BMP
4690,./525__M_Right_thumb_finger.BMP
4691,./526__F_Left_index_finger.BMP
4692,./526__F_Left_little_finger.BMP
4693,./526__F_Left_middle_finger.BMP
4694,./526__F_Left_ring_finger.BMP
4695,./526__F_Left_thumb_finger.BMP
4696,./526__F_Right_index_finger.BMP
4697,./526__F_Right_little_finger.BMP
4698,./526__F_Right_middle_finger.BMP
4699,./526__F_Right_ring_finger.BMP
4700,./526__F_Right_thumb_finger.BMP
4701,./527__M_Left_index_finger.BMP
4702,./527__M_Left_little_finger.BMP
4703,./527__M_Left_middle_finger.BMP
4704,./527__M_Left_ring_finger.BMP
4705,./527__M_Left_thumb_finger.BMP
4706,./527__M_Right_index_finger.BMP
4707,./527__M_Right_little_finger.BMP
4708,./527__M_Right_middle_finger.BMP
4709,./527__M_Right_ring_finger.BMP
4710,./527__M_Right_thumb_finger.BMP
4711,./528__F_Left_index_finger.BMP
4712,./528__F_Left_little_finger.BMP
4713,./528__F_Left_middle_finger.BMP
4714,./528__F_Left_ring_finger.BMP
4715,./528__F_Left_thumb_finger.BMP
4716,./528__F_Right_index_finger.BMP
4717,./528__F_Right_little_finger.BMP
4718,./528__F_Right_middle_finger.BMP
4719,./528__F_Right_ring_finger.BMP
4720,./528__F_Right_thumb_finger.BMP
4721,./529__M_Left_index_finger.BMP
4722,./529__M_Left_little_finger.BMP
4723,./529__M_Left_middle_finger.BMP
4724,./529__M_Left_ring_finger.BMP
4725,./529__M_Left_thumb_finger.BMP
4726,./529__M_Right_index_finger.BMP
4727,./529__M_Right_little_finger.BMP
4728,./529__M_Right_middle_finger.BMP
4729,./529__M_Right_ring_finger.BMP
4730,./529__M_Right_thumb_finger.BMP
4731,./52__M_Left_index_finger.BMP
4732,./52__M_Left_little_finger.BMP
4733,./52__M_Left_middle_finger.BMP
4734,./52__M_Left_ring_finger.BMP
4735,./52__M_Left_thumb_finger.BMP
4736,./52__M_Right_index_finger.BMP
4737,./52__M_Right_little_finger.BMP
4738,./52__M_Right_middle_finger.BMP
4739,./52__M_Right_ring_finger.BMP
4740,./52__M_Right_thumb_finger.BMP
4741,./530__M_Left_index_finger.BMP
4742,./530__M_Left_little_finger.BMP
4743,./530__M_Left_middle_finger.BMP
4744,./530__M_Left_ring_finger.BMP
4745,./530__M_Left_thumb_finger.BMP
4746,./530__M_Right_index_finger.BMP
4747,./530__M_Right_little_finger.BMP
4748,./530__M_Right_middle_finger.BMP
4749,./530__M_Right_ring_finger.BMP
4750,./530__M_Right_thumb_finger.BMP
4751,./531__M_Left_index_finger.BMP
4752,./531__M_Left_little_finger.BMP
4753,./531__M_Left_middle_finger.BMP
4754,./531__M_Left_ring_finger.BMP
4755,./531__M_Left_thumb_finger.BMP
4756,./531__M_Right_index_finger.BMP
4757,./531__M_Right_little_finger.BMP
4758,./531__M_Right_middle_finger.BMP
4759,./531__M_Right_ring_finger.BMP
4760,./531__M_Right_thumb_finger.BMP
4761,./532__M_Left_index_finger.BMP
4762,./532__M_Left_little_finger.BMP
4763,./532__M_Left_middle_finger.BMP
4764,./532__M_Left_ring_finger.BMP
4765,./532__M_Left_thumb_finger.BMP
4766,./532__M_Right_index_finger.BMP
4767,./532__M_Right_little_finger.BMP
4768,./532__M_Right_middle_finger.BMP
4769,./532__M_Right_ring_finger.BMP
4770,./532__M_Right_thumb_finger.BMP
4771,./533__M_Left_index_finger.BMP
4772,./533__M_Left_little_finger.BMP
4773,./533__M_Left_middle_finger.BMP
4774,./533__M_Left_ring_finger.BMP
4775,./533__M_Left_thumb_finger.BMP
4776,./533__M_Right_index_finger.BMP
4777,./533__M_Right_little_finger.BMP
4778,./533__M_Right_middle_finger.BMP
4779,./533__M_Right_ring_finger.BMP
4780,./533__M_Right_thumb_finger.BMP
4781,./534__F_Left_index_finger.BMP
4782,./534__F_Left_little_finger.BMP
4783,./534__F_Left_middle_finger.BMP
4784,./534__F_Left_ring_finger.BMP
4785,./534__F_Left_thumb_finger.BMP
4786,./534__F_Right_index_finger.BMP
4787,./534__F_Right_little_finger.BMP
4788,./534__F_Right_middle_finger.BMP
4789,./534__F_Right_ring_finger.BMP
4790,./534__F_Right_thumb_finger.BMP
4791,./535__M_Left_index_finger.BMP
4792,./535__M_Left_little_finger.BMP
4793,./535__M_Left_middle_finger.BMP
4794,./535__M_Left_ring_finger.BMP
4795,./535__M_Left_thumb_finger.BMP
4796,./535__M_Right_index_finger.BMP
4797,./535__M_Right_little_finger.BMP
4798,./535__M_Right_middle_finger.BMP
4799,./535__M_Right_ring_finger.BMP
4800,./535__M_Right_thumb_finger.BMP
4801,./536__F_Left_index_finger.BMP
4802,./536__F_Left_little_finger.BMP
4803,./536__F_Left_middle_finger.BMP
4804,./536__F_Left_ring_finger.BMP
4805,./536__F_Left_thumb_finger.BMP
4806,./536__F_Right_index_finger.BMP
4807,./536__F_Right_little_finger.BMP
4808,./536__F_Right_middle_finger.BMP
4809,./536__F_Right_ring_finger.BMP
4810,./536__F_Right_thumb_finger.BMP
4811,./537__M_Left_index_finger.BMP
4812,./537__M_Left_little_finger.BMP
4813,./537__M_Left_middle_finger.BMP
4814,./537__M_Left_ring_finger.BMP
4815,./537__M_Left_thumb_finger.BMP
4816,./537__M_Right_index_finger.BMP
4817,./537__M_Right_little_finger.BMP
4818,./537__M_Right_middle_finger.BMP
4819,./537__M_Right_ring_finger.BMP
4820,./537__M_Right_thumb_finger.BMP
4821,./538__M_Left_index_finger.BMP
4822,./538__M_Left_little_finger.BMP
4823,./538__M_Left_middle_finger.BMP
4824,./538__M_Left_ring_finger.BMP
4825,./538__M_Left_thumb_finger.BMP
4826,./538__M_Right_index_finger.BMP
4827,./538__M_Right_little_finger.BMP
4828,./538__M_Right_middle_finger.BMP
4829,./538__M_Right_ring_finger.BMP
4830,./538__M_Right_thumb_finger.BMP
4831,./539__F_Left_index_finger.BMP
4832,./539__F_Left_little_finger.BMP
4833,./539__F_Left_middle_finger.BMP
4834,./539__F_Left_ring_finger.BMP
4835,./539__F_Left_thumb_finger.BMP
4836,./539__F_Right_index_finger.BMP
4837,./539__F_Right_little_finger.BMP
4838,./539__F_Right_middle_finger.BMP
4839,./539__F_Right_ring_finger.BMP
4840,./539__F_Right_thumb_finger.BMP
4841,./53__M_Left_index_finger.BMP
4842,./53__M_Left_little_finger.BMP
4843,./53__M_Left_middle_finger.BMP
4844,./53__M_Left_ring_finger.BMP
4845,./53__M_Left_thumb_finger.BMP
4846,./53__M_Right_index_finger.BMP
4847,./53__M_Right_little_finger.BMP
4848,./53__M_Right_middle_finger.BMP
4849,./53__M_Right_ring_finger.BMP
4850,./53__M_Right_thumb_finger.BMP
4851,./540__F_Left_index_finger.BMP
4852,./540__F_Left_little_finger.BMP
4853,./540__F_Left_middle_finger.BMP
4854,./540__F_Left_ring_finger.BMP
4855,./540__F_Left_thumb_finger.BMP
4856,./540__F_Right_index_finger.BMP
4857,./540__F_Right_little_finger.BMP
4858,./540__F_Right_middle_finger.BMP
4859,./540__F_Right_ring_finger.BMP
4860,./540__F_Right_thumb_finger.BMP
4861,./541__M_Left_index_finger.BMP
4862,./541__M_Left_little_finger.BMP
4863,./541__M_Left_middle_finger.BMP
4864,./541__M_Left_ring_finger.BMP
4865,./541__M_Left_thumb_finger.BMP
4866,./541__M_Right_index_finger.BMP
4867,./541__M_Right_little_finger.BMP
4868,./541__M_Right_middle_finger.BMP
4869,./541__M_Right_ring_finger.BMP
4870,./541__M_Right_thumb_finger.BMP
4871,./542__M_Left_index_finger.BMP
4872,./542__M_Left_little_finger.BMP
4873,./542__M_Left_middle_finger.BMP
4874,./542__M_Left_ring_finger.BMP
4875,./542__M_Left_thumb_finger.BMP
4876,./542__M_Right_index_finger.BMP
4877,./542__M_Right_little_finger.BMP
4878,./542__M_Right_middle_finger.BMP
4879,./542__M_Right_ring_finger.BMP
4880,./542__M_Right_thumb_finger.BMP
4881,./543__M_Left_index_finger.BMP
4882,./543__M_Left_little_finger.BMP
4883,./543__M_Left_middle_finger.BMP
4884,./543__M_Left_ring_finger.BMP
4885,./543__M_Left_thumb_finger.BMP
4886,./543__M_Right_index_finger.BMP
4887,./543__M_Right_little_finger.BMP
4888,./543__M_Right_middle_finger.BMP
4889,./543__M_Right_ring_finger.BMP
4890,./543__M_Right_thumb_finger.BMP
4891,./544__M_Left_index_finger.BMP
4892,./544__M_Left_little_finger.BMP
4893,./544__M_Left_middle_finger.BMP
4894,./544__M_Left_ring_finger.BMP
4895,./544__M_Left_thumb_finger.BMP
4896,./544__M_Right_index_finger.BMP
4897,./544__M_Right_little_finger.BMP
4898,./544__M_Right_middle_finger.BMP
4899,./544__M_Right_ring_finger.BMP
4900,./544__M_Right_thumb_finger.BMP
4901,./545__M_Left_index_finger.BMP
4902,./545__M_Left_little_finger.BMP
4903,./545__M_Left_middle_finger.BMP
4904,./545__M_Left_ring_finger.BMP
4905,./545__M_Left_thumb_finger.BMP
4906,./545__M_Right_index_finger.BMP
4907,./545__M_Right_little_finger.BMP
4908,./545__M_Right_middle_finger.BMP
4909,./545__M_Right_ring_finger.BMP
4910,./545__M_Right_thumb_finger.BMP
4911,./546__M_Left_index_finger.BMP
4912,./546__M_Left_little_finger.BMP
4913,./546__M_Left_middle_finger.BMP
4914,./546__M_Left_ring_finger.BMP
4915,./546__M_Left_thumb_finger.BMP
4916,./546__M_Right_index_finger.BMP
4917,./546__M_Right_little_finger.BMP
4918,./546__M_Right_middle_finger.BMP
4919,./546__M_Right_ring_finger.BMP
4920,./546__M_Right_thumb_finger.BMP
4921,./547__M_Left_index_finger.BMP
4922,./547__M_Left_little_finger.BMP
4923,./547__M_Left_middle_finger.BMP
4924,./547__M_Left_ring_finger.BMP
4925,./547__M_Left_thumb_finger.BMP
4926,./547__M_Right_index_finger.BMP
4927,./547__M_Right_little_finger.BMP
4928,./547__M_Right_middle_finger.BMP
4929,./547__M_Right_ring_finger.BMP
4930,./547__M_Right_thumb_finger.BMP
4931,./548__F_Left_index_finger.BMP
4932,./548__F_Left_little_finger.BMP
4933,./548__F_Left_middle_finger.BMP
4934,./548__F_Left_ring_finger.BMP
4935,./548__F_Left_thumb_finger.BMP
4936,./548__F_Right_index_finger.BMP
4937,./548__F_Right_little_finger.BMP
4938,./548__F_Right_middle_finger.BMP
4939,./548__F_Right_ring_finger.BMP
4940,./548__F_Right_thumb_finger.BMP
4941,./549__M_Left_index_finger.BMP
4942,./549__M_Left_little_finger.BMP
4943,./549__M_Left_middle_finger.BMP
4944,./549__M_Left_ring_finger.BMP
4945,./549__M_Left_thumb_finger.BMP
4946,./549__M_Right_index_finger.BMP
4947,./549__M_Right_little_finger.BMP
4948,./549__M_Right_middle_finger.BMP
4949,./549__M_Right_ring_finger.BMP
4950,./549__M_Right_thumb_finger.BMP
4951,./54__M_Left_index_finger.BMP
4952,./54__M_Left_little_finger.BMP
4953,./54__M_Left_middle_finger.BMP
4954,./54__M_Left_ring_finger.BMP
4955,./54__M_Left_thumb_finger.BMP
4956,./54__M_Right_index_finger.BMP
4957,./54__M_Right_little_finger.BMP
4958,./54__M_Right_middle_finger.BMP
4959,./54__M_Right_ring_finger.BMP
4960,./54__M_Right_thumb_finger.BMP
4961,./550__F_Left_index_finger.BMP
4962,./550__F_Left_little_finger.BMP
4963,./550__F_Left_middle_finger.BMP
4964,./550__F_Left_ring_finger.BMP
4965,./550__F_Left_thumb_finger.BMP
4966,./550__F_Right_index_finger.BMP
4967,./550__F_Right_little_finger.BMP
4968,./550__F_Right_middle_finger.BMP
4969,./550__F_Right_ring_finger.BMP
4970,./550__F_Right_thumb_finger.BMP
4971,./551__F_Left_index_finger.BMP
4972,./551__F_Left_little_finger.BMP
4973,./551__F_Left_middle_finger.BMP
4974,./551__F_Left_ring_finger.BMP
4975,./551__F_Left_thumb_finger.BMP
4976,./551__F_Right_index_finger.BMP
4977,./551__F_Right_little_finger.BMP
4978,./551__F_Right_middle_finger.BMP
4979,./551__F_Right_ring_finger.BMP
4980,./551__F_Right_thumb_finger.BMP
4981,./552__M_Left_index_finger.BMP
4982,./552__M_Left_little_finger.BMP
4983,./552__M_Left_middle_finger.BMP
4984,./552__M_Left_ring_finger.BMP
4985,./552__M_Left_thumb_finger.BMP
4986,./552__M_Right_index_finger.BMP
4987,./552__M_Right_little_finger.BMP
4988,./552__M_Right_middle_finger.BMP
4989,./552__M_Right_ring_finger.BMP
4990,./552__M_Right_thumb_finger.BMP
4991,./553__M_Left_index_finger.BMP
4992,./553__M_Left_little_finger.BMP
4993,./553__M_Left_middle_finger.BMP
4994,./553__M_Left_ring_finger.BMP
4995,./553__M_Left_thumb_finger.BMP
4996,./553__M_Right_index_finger.BMP
4997,./553__M_Right_little_finger.BMP
4998,./553__M_Right_middle_finger.BMP
4999,./553__M_Right_ring_finger.BMP
5000,./553__M_Right_thumb_finger.BMP
5001,./554__M_Left_index_finger.BMP
5002,./554__M_Left_little_finger.BMP
5003,./554__M_Left_middle_finger.BMP
5004,./554__M_Left_ring_finger.BMP
5005,./554__M_Left_thumb_finger.BMP
5006,./554__M_Right_index_finger.BMP
5007,./554__M_Right_little_finger.BMP
5008,./554__M_Right_middle_finger.BMP
5009,./554__M_Right_ring_finger.BMP
5010,./554__M_Right_thumb_finger.BMP
5011,./555__M_Left_index_finger.BMP
5012,./555__M_Left_little_finger.BMP
5013,./555__M_Left_middle_finger.BMP
5014,./555__M_Left_ring_finger.BMP
5015,./555__M_Left_thumb_finger.BMP
5016,./555__M_Right_index_finger.BMP
5017,./555__M_Right_little_finger.BMP
5018,./555__M_Right_middle_finger.BMP
5019,./555__M_Right_ring_finger.BMP
5020,./555__M_Right_thumb_finger.BMP
5021,./556__F_Left_index_finger.BMP
5022,./556__F_Left_little_finger.BMP
5023,./556__F_Left_middle_finger.BMP
5024,./556__F_Left_ring_finger.BMP
5025,./556__F_Left_thumb_finger.BMP
5026,./556__F_Right_index_finger.BMP
5027,./556__F_Right_little_finger.BMP
5028,./556__F_Right_middle_finger.BMP
5029,./556__F_Right_ring_finger.BMP
5030,./556__F_Right_thumb_finger.BMP
5031,./557__M_Left_index_finger.BMP
5032,./557__M_Left_little_finger.BMP
5033,./557__M_Left_middle_finger.BMP
5034,./557__M_Left_ring_finger.BMP
5035,./557__M_Left_thumb_finger.BMP
5036,./557__M_Right_index_finger.BMP
5037,./557__M_Right_little_finger.BMP
5038,./557__M_Right_middle_finger.BMP
5039,./557__M_Right_ring_finger.BMP
5040,./557__M_Right_thumb_finger.BMP
5041,./558__M_Left_index_finger.BMP
5042,./558__M_Left_little_finger.BMP
5043,./558__M_Left_middle_finger.BMP
5044,./558__M_Left_ring_finger.BMP
5045,./558__M_Left_thumb_finger.BMP
5046,./558__M_Right_index_finger.BMP
5047,./558__M_Right_little_finger.BMP
5048,./558__M_Right_middle_finger.BMP
5049,./558__M_Right_ring_finger.BMP
5050,./558__M_Right_thumb_finger.BMP
5051,./559__M_Left_index_finger.BMP
5052,./559__M_Left_little_finger.BMP
5053,./559__M_Left_middle_finger.BMP
5054,./559__M_Left_ring_finger.BMP
5055,./559__M_Left_thumb_finger.BMP
5056,./559__M_Right_index_finger.BMP
5057,./559__M_Right_little_finger.BMP
5058,./559__M_Right_middle_finger.BMP
5059,./559__M_Right_ring_finger.BMP
5060,./559__M_Right_thumb_finger.BMP
5061,./55__M_Left_index_finger.BMP
5062,./55__M_Left_little_finger.BMP
5063,./55__M_Left_middle_finger.BMP
5064,./55__M_Left_ring_finger.BMP
5065,./55__M_Left_thumb_finger.BMP
5066,./55__M_Right_index_finger.BMP
5067,./55__M_Right_little_finger.BMP
5068,./55__M_Right_middle_finger.BMP
5069,./55__M_Right_ring_finger.BMP
5070,./55__M_Right_thumb_finger.BMP
5071,./560__F_Left_index_finger.BMP
5072,./560__F_Left_little_finger.BMP
5073,./560__F_Left_middle_finger.BMP
5074,./560__F_Left_ring_finger.BMP
5075,./560__F_Left_thumb_finger.BMP
5076,./560__F_Right_index_finger.BMP
5077,./560__F_Right_little_finger.BMP
5078,./560__F_Right_middle_finger.BMP
5079,./560__F_Right_ring_finger.BMP
5080,./560__F_Right_thumb_finger.BMP
5081,./561__M_Left_index_finger.BMP
5082,./561__M_Left_little_finger.BMP
5083,./561__M_Left_middle_finger.BMP
5084,./561__M_Left_ring_finger.BMP
5085,./561__M_Left_thumb_finger.BMP
5086,./561__M_Right_index_finger.BMP
5087,./561__M_Right_little_finger.BMP
5088,./561__M_Right_middle_finger.BMP
5089,./561__M_Right_ring_finger.BMP
5090,./561__M_Right_thumb_finger.BMP
5091,./562__F_Left_index_finger.BMP
5092,./562__F_Left_little_finger.BMP
5093,./562__F_Left_middle_finger.BMP
5094,./562__F_Left_ring_finger.BMP
5095,./562__F_Left_thumb_finger.BMP
5096,./562__F_Right_index_finger.BMP
5097,./562__F_Right_little_finger.BMP
5098,./562__F_Right_middle_finger.BMP
5099,./562__F_Right_ring_finger.BMP
5100,./562__F_Right_thumb_finger.BMP
5101,./563__M_Left_index_finger.BMP
5102,./563__M_Left_little_finger.BMP
5103,./563__M_Left_middle_finger.BMP
5104,./563__M_Left_ring_finger.BMP
5105,./563__M_Left_thumb_finger.BMP
5106,./563__M_Right_index_finger.BMP
5107,./563__M_Right_little_finger.BMP
5108,./563__M_Right_middle_finger.BMP
5109,./563__M_Right_ring_finger.BMP
5110,./563__M_Right_thumb_finger.BMP
5111,./564__M_Left_index_finger.BMP
5112,./564__M_Left_little_finger.BMP
5113,./564__M_Left_middle_finger.BMP
5114,./564__M_Left_ring_finger.BMP
5115,./564__M_Left_thumb_finger.BMP
5116,./564__M_Right_index_finger.BMP
5117,./564__M_Right_little_finger.BMP
5118,./564__M_Right_middle_finger.BMP
5119,./564__M_Right_ring_finger.BMP
5120,./564__M_Right_thumb_finger.BMP
5121,./565__M_Left_index_finger.BMP
5122,./565__M_Left_little_finger.BMP
5123,./565__M_Left_middle_finger.BMP
5124,./565__M_Left_ring_finger.BMP
5125,./565__M_Left_thumb_finger.BMP
5126,./565__M_Right_index_finger.BMP
5127,./565__M_Right_little_finger.BMP
5128,./565__M_Right_middle_finger.BMP
5129,./565__M_Right_ring_finger.BMP
5130,./565__M_Right_thumb_finger.BMP
5131,./566__M_Left_index_finger.BMP
5132,./566__M_Left_little_finger.BMP
5133,./566__M_Left_middle_finger.BMP
5134,./566__M_Left_ring_finger.BMP
5135,./566__M_Left_thumb_finger.BMP
5136,./566__M_Right_index_finger.BMP
5137,./566__M_Right_little_finger.BMP
5138,./566__M_Right_middle_finger.BMP
5139,./566__M_Right_ring_finger.BMP
5140,./566__M_Right_thumb_finger.BMP
5141,./567__M_Left_index_finger.BMP
5142,./567__M_Left_little_finger.BMP
5143,./567__M_Left_middle_finger.BMP
5144,./567__M_Left_ring_finger.BMP
5145,./567__M_Left_thumb_finger.BMP
5146,./567__M_Right_index_finger.BMP
5147,./567__M_Right_little_finger.BMP
5148,./567__M_Right_middle_finger.BMP
5149,./567__M_Right_ring_finger.BMP
5150,./567__M_Right_thumb_finger.BMP
5151,./568__M_Left_index_finger.BMP
5152,./568__M_Left_little_finger.BMP
5153,./568__M_Left_middle_finger.BMP
5154,./568__M_Left_ring_finger.BMP
5155,./568__M_Left_thumb_finger.BMP
5156,./568__M_Right_index_finger.BMP
5157,./568__M_Right_little_finger.BMP
5158,./568__M_Right_middle_finger.BMP
5159,./568__M_Right_ring_finger.BMP
5160,./568__M_Right_thumb_finger.BMP
5161,./569__M_Left_index_finger.BMP
5162,./569__M_Left_little_finger.BMP
5163,./569__M_Left_middle_finger.BMP
5164,./569__M_Left_ring_finger.BMP
5165,./569__M_Left_thumb_finger.BMP
5166,./569__M_Right_index_finger.BMP
5167,./569__M_Right_little_finger.BMP
5168,./569__M_Right_middle_finger.BMP
5169,./569__M_Right_ring_finger.BMP
5170,./569__M_Right_thumb_finger.BMP
5171,./56__F_Left_index_finger.BMP
5172,./56__F_Left_little_finger.BMP
5173,./56__F_Left_middle_finger.BMP
5174,./56__F_Left_ring_finger.BMP
5175,./56__F_Left_thumb_finger.BMP
5176,./56__F_Right_index_finger.BMP
5177,./56__F_Right_little_finger.BMP
5178,./56__F_Right_middle_finger.BMP
5179,./56__F_Right_ring_finger.BMP
5180,./56__F_Right_thumb_finger.BMP
5181,./570__M_Left_index_finger.BMP
5182,./570__M_Left_little_finger.BMP
5183,./570__M_Left_middle_finger.BMP
5184,./570__M_Left_ring_finger.BMP
5185,./570__M_Left_thumb_finger.BMP
5186,./570__M_Right_index_finger.BMP
5187,./570__M_Right_little_finger.BMP
5188,./570__M_Right_middle_finger.BMP
5189,./570__M_Right_ring_finger.BMP
5190,./570__M_Right_thumb_finger.BMP
5191,./571__F_Left_index_finger.BMP
5192,./571__F_Left_little_finger.BMP
